,position,heading,targetx,targety,thetax,thetay,velocity,acceleration,omega
415,"v = ( 0.0000, 0.0000, 100.1976 ) 	|v| = 100.1976","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 38.2616 ) 	|v| = 38.2616","v = ( 0.0000, 0.0000, -10.7766 ) 	|v| = 10.7766","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
416,"v = ( 0.0000, 0.0000, 100.5802 ) 	|v| = 100.5802","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 38.1539 ) 	|v| = 38.1539","v = ( 0.0000, 0.0000, -10.7711 ) 	|v| = 10.7711","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
417,"v = ( 0.0000, 0.0000, 100.9618 ) 	|v| = 100.9618","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 38.0462 ) 	|v| = 38.0462","v = ( 0.0000, 0.0000, -10.7656 ) 	|v| = 10.7656","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
418,"v = ( 0.0000, 0.0000, 101.3422 ) 	|v| = 101.3422","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 37.9386 ) 	|v| = 37.9386","v = ( 0.0000, 0.0000, -10.7602 ) 	|v| = 10.7602","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
419,"v = ( 0.0000, 0.0000, 101.7216 ) 	|v| = 101.7216","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 37.8311 ) 	|v| = 37.8311","v = ( 0.0000, 0.0000, -10.7548 ) 	|v| = 10.7548","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
420,"v = ( 0.0000, 0.0000, 102.0999 ) 	|v| = 102.0999","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 37.7236 ) 	|v| = 37.7236","v = ( 0.0000, 0.0000, -10.7494 ) 	|v| = 10.7494","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
421,"v = ( 0.0000, 0.0000, 102.4772 ) 	|v| = 102.4772","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 37.6162 ) 	|v| = 37.6162","v = ( 0.0000, 0.0000, -10.7440 ) 	|v| = 10.7440","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
422,"v = ( 0.0000, 0.0000, 102.8533 ) 	|v| = 102.8533","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 37.5088 ) 	|v| = 37.5088","v = ( 0.0000, 0.0000, -10.7386 ) 	|v| = 10.7386","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
423,"v = ( 0.0000, 0.0000, 103.2284 ) 	|v| = 103.2284","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 37.4014 ) 	|v| = 37.4014","v = ( 0.0000, 0.0000, -10.7332 ) 	|v| = 10.7332","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
424,"v = ( 0.0000, 0.0000, 103.6024 ) 	|v| = 103.6024","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 37.2942 ) 	|v| = 37.2942","v = ( 0.0000, 0.0000, -10.7279 ) 	|v| = 10.7279","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
425,"v = ( 0.0000, 0.0000, 103.9754 ) 	|v| = 103.9754","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 37.1869 ) 	|v| = 37.1869","v = ( 0.0000, 0.0000, -10.7226 ) 	|v| = 10.7226","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
426,"v = ( 0.0000, 0.0000, 104.3472 ) 	|v| = 104.3472","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 37.0798 ) 	|v| = 37.0798","v = ( 0.0000, 0.0000, -10.7173 ) 	|v| = 10.7173","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
427,"v = ( 0.0000, 0.0000, 104.7180 ) 	|v| = 104.7180","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 36.9726 ) 	|v| = 36.9726","v = ( 0.0000, 0.0000, -10.7120 ) 	|v| = 10.7120","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
428,"v = ( 0.0000, 0.0000, 105.0878 ) 	|v| = 105.0878","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 36.8656 ) 	|v| = 36.8656","v = ( 0.0000, 0.0000, -10.7068 ) 	|v| = 10.7068","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
429,"v = ( 0.0000, 0.0000, 105.4564 ) 	|v| = 105.4564","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 36.7586 ) 	|v| = 36.7586","v = ( 0.0000, 0.0000, -10.7015 ) 	|v| = 10.7015","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
430,"v = ( 0.0000, 0.0000, 105.8240 ) 	|v| = 105.8240","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 36.6516 ) 	|v| = 36.6516","v = ( 0.0000, 0.0000, -10.6963 ) 	|v| = 10.6963","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
431,"v = ( 0.0000, 0.0000, 106.1905 ) 	|v| = 106.1905","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 36.5447 ) 	|v| = 36.5447","v = ( 0.0000, 0.0000, -10.6911 ) 	|v| = 10.6911","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
432,"v = ( 0.0000, 0.0000, 106.5560 ) 	|v| = 106.5560","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 36.4378 ) 	|v| = 36.4378","v = ( 0.0000, 0.0000, -10.6859 ) 	|v| = 10.6859","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
433,"v = ( 0.0000, 0.0000, 106.9203 ) 	|v| = 106.9203","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 36.3310 ) 	|v| = 36.3310","v = ( 0.0000, 0.0000, -10.6807 ) 	|v| = 10.6807","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
434,"v = ( 0.0000, 0.0000, 107.2837 ) 	|v| = 107.2837","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 36.2243 ) 	|v| = 36.2243","v = ( 0.0000, 0.0000, -10.6756 ) 	|v| = 10.6756","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
435,"v = ( 0.0000, 0.0000, 107.6459 ) 	|v| = 107.6459","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 36.1176 ) 	|v| = 36.1176","v = ( 0.0000, 0.0000, -10.6704 ) 	|v| = 10.6704","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
436,"v = ( 0.0000, 0.0000, 108.0071 ) 	|v| = 108.0071","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 36.0109 ) 	|v| = 36.0109","v = ( 0.0000, 0.0000, -10.6653 ) 	|v| = 10.6653","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
437,"v = ( 0.0000, 0.0000, 108.3672 ) 	|v| = 108.3672","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 35.9043 ) 	|v| = 35.9043","v = ( 0.0000, 0.0000, -10.6602 ) 	|v| = 10.6602","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
438,"v = ( 0.0000, 0.0000, 108.7262 ) 	|v| = 108.7262","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 35.7978 ) 	|v| = 35.7978","v = ( 0.0000, 0.0000, -10.6551 ) 	|v| = 10.6551","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
439,"v = ( 0.0000, 0.0000, 109.0842 ) 	|v| = 109.0842","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 35.6913 ) 	|v| = 35.6913","v = ( 0.0000, 0.0000, -10.6500 ) 	|v| = 10.6500","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
440,"v = ( 0.0000, 0.0000, 109.4411 ) 	|v| = 109.4411","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 35.5848 ) 	|v| = 35.5848","v = ( 0.0000, 0.0000, -10.6450 ) 	|v| = 10.6450","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
441,"v = ( 0.0000, 0.0000, 109.7970 ) 	|v| = 109.7970","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 35.4784 ) 	|v| = 35.4784","v = ( 0.0000, 0.0000, -10.6400 ) 	|v| = 10.6400","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
442,"v = ( 0.0000, 0.0000, 110.1517 ) 	|v| = 110.1517","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 35.3721 ) 	|v| = 35.3721","v = ( 0.0000, 0.0000, -10.6349 ) 	|v| = 10.6349","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
443,"v = ( 0.0000, 0.0000, 110.5055 ) 	|v| = 110.5055","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 35.2658 ) 	|v| = 35.2658","v = ( 0.0000, 0.0000, -10.6300 ) 	|v| = 10.6300","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
444,"v = ( 0.0000, 0.0000, 110.8581 ) 	|v| = 110.8581","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 35.1595 ) 	|v| = 35.1595","v = ( 0.0000, 0.0000, -10.6250 ) 	|v| = 10.6250","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
445,"v = ( 0.0000, 0.0000, 111.2097 ) 	|v| = 111.2097","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 35.0533 ) 	|v| = 35.0533","v = ( 0.0000, 0.0000, -10.6200 ) 	|v| = 10.6200","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
446,"v = ( 0.0000, 0.0000, 111.5602 ) 	|v| = 111.5602","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 34.9472 ) 	|v| = 34.9472","v = ( 0.0000, 0.0000, -10.6151 ) 	|v| = 10.6151","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
447,"v = ( 0.0000, 0.0000, 111.9097 ) 	|v| = 111.9097","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 34.8410 ) 	|v| = 34.8410","v = ( 0.0000, 0.0000, -10.6101 ) 	|v| = 10.6101","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
448,"v = ( 0.0000, 0.0000, 112.2581 ) 	|v| = 112.2581","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 34.7350 ) 	|v| = 34.7350","v = ( 0.0000, 0.0000, -10.6052 ) 	|v| = 10.6052","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
449,"v = ( 0.0000, 0.0000, 112.6055 ) 	|v| = 112.6055","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 34.6290 ) 	|v| = 34.6290","v = ( 0.0000, 0.0000, -10.6003 ) 	|v| = 10.6003","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
450,"v = ( 0.0000, 0.0000, 112.9518 ) 	|v| = 112.9518","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 34.5230 ) 	|v| = 34.5230","v = ( 0.0000, 0.0000, -10.5954 ) 	|v| = 10.5954","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
451,"v = ( 0.0000, 0.0000, 113.2970 ) 	|v| = 113.2970","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 34.4171 ) 	|v| = 34.4171","v = ( 0.0000, 0.0000, -10.5906 ) 	|v| = 10.5906","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
452,"v = ( 0.0000, 0.0000, 113.6412 ) 	|v| = 113.6412","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 34.3113 ) 	|v| = 34.3113","v = ( 0.0000, 0.0000, -10.5857 ) 	|v| = 10.5857","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
453,"v = ( 0.0000, 0.0000, 113.9843 ) 	|v| = 113.9843","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 34.2055 ) 	|v| = 34.2055","v = ( 0.0000, 0.0000, -10.5809 ) 	|v| = 10.5809","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
454,"v = ( 0.0000, 0.0000, 114.3263 ) 	|v| = 114.3263","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 34.0997 ) 	|v| = 34.0997","v = ( 0.0000, 0.0000, -10.5761 ) 	|v| = 10.5761","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
455,"v = ( 0.0000, 0.0000, 114.6673 ) 	|v| = 114.6673","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 33.9940 ) 	|v| = 33.9940","v = ( 0.0000, 0.0000, -10.5713 ) 	|v| = 10.5713","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
456,"v = ( 0.0000, 0.0000, 115.0073 ) 	|v| = 115.0073","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 33.8883 ) 	|v| = 33.8883","v = ( 0.0000, 0.0000, -10.5665 ) 	|v| = 10.5665","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
457,"v = ( 0.0000, 0.0000, 115.3462 ) 	|v| = 115.3462","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 33.7827 ) 	|v| = 33.7827","v = ( 0.0000, 0.0000, -10.5618 ) 	|v| = 10.5618","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
458,"v = ( 0.0000, 0.0000, 115.6840 ) 	|v| = 115.6840","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 33.6771 ) 	|v| = 33.6771","v = ( 0.0000, 0.0000, -10.5570 ) 	|v| = 10.5570","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
459,"v = ( 0.0000, 0.0000, 116.0208 ) 	|v| = 116.0208","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 33.5716 ) 	|v| = 33.5716","v = ( 0.0000, 0.0000, -10.5523 ) 	|v| = 10.5523","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
460,"v = ( 0.0000, 0.0000, 116.3565 ) 	|v| = 116.3565","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 33.4661 ) 	|v| = 33.4661","v = ( 0.0000, 0.0000, -10.5476 ) 	|v| = 10.5476","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
461,"v = ( 0.0000, 0.0000, 116.6911 ) 	|v| = 116.6911","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 33.3607 ) 	|v| = 33.3607","v = ( 0.0000, 0.0000, -10.5429 ) 	|v| = 10.5429","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
462,"v = ( 0.0000, 0.0000, 117.0247 ) 	|v| = 117.0247","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 33.2553 ) 	|v| = 33.2553","v = ( 0.0000, 0.0000, -10.5382 ) 	|v| = 10.5382","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
463,"v = ( 0.0000, 0.0000, 117.3573 ) 	|v| = 117.3573","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 33.1500 ) 	|v| = 33.1500","v = ( 0.0000, 0.0000, -10.5336 ) 	|v| = 10.5336","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
464,"v = ( 0.0000, 0.0000, 117.6888 ) 	|v| = 117.6888","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 33.0447 ) 	|v| = 33.0447","v = ( 0.0000, 0.0000, -10.5290 ) 	|v| = 10.5290","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
465,"v = ( 0.0000, 0.0000, 118.0192 ) 	|v| = 118.0192","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 32.9395 ) 	|v| = 32.9395","v = ( 0.0000, 0.0000, -10.5243 ) 	|v| = 10.5243","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
466,"v = ( 0.0000, 0.0000, 118.3486 ) 	|v| = 118.3486","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 32.8343 ) 	|v| = 32.8343","v = ( 0.0000, 0.0000, -10.5197 ) 	|v| = 10.5197","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
467,"v = ( 0.0000, 0.0000, 118.6770 ) 	|v| = 118.6770","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 32.7291 ) 	|v| = 32.7291","v = ( 0.0000, 0.0000, -10.5151 ) 	|v| = 10.5151","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
468,"v = ( 0.0000, 0.0000, 119.0043 ) 	|v| = 119.0043","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 32.6240 ) 	|v| = 32.6240","v = ( 0.0000, 0.0000, -10.5106 ) 	|v| = 10.5106","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
469,"v = ( 0.0000, 0.0000, 119.3305 ) 	|v| = 119.3305","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 32.5189 ) 	|v| = 32.5189","v = ( 0.0000, 0.0000, -10.5060 ) 	|v| = 10.5060","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
470,"v = ( 0.0000, 0.0000, 119.6557 ) 	|v| = 119.6557","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 32.4139 ) 	|v| = 32.4139","v = ( 0.0000, 0.0000, -10.5015 ) 	|v| = 10.5015","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
471,"v = ( 0.0000, 0.0000, 119.9798 ) 	|v| = 119.9798","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 32.3090 ) 	|v| = 32.3090","v = ( 0.0000, 0.0000, -10.4969 ) 	|v| = 10.4969","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
472,"v = ( 0.0000, 0.0000, 120.3029 ) 	|v| = 120.3029","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 32.2040 ) 	|v| = 32.2040","v = ( 0.0000, 0.0000, -10.4924 ) 	|v| = 10.4924","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
473,"v = ( 0.0000, 0.0000, 120.6250 ) 	|v| = 120.6250","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 32.0992 ) 	|v| = 32.0992","v = ( 0.0000, 0.0000, -10.4879 ) 	|v| = 10.4879","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
474,"v = ( 0.0000, 0.0000, 120.9460 ) 	|v| = 120.9460","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 31.9943 ) 	|v| = 31.9943","v = ( 0.0000, 0.0000, -10.4835 ) 	|v| = 10.4835","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
475,"v = ( 0.0000, 0.0000, 121.2659 ) 	|v| = 121.2659","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 31.8895 ) 	|v| = 31.8895","v = ( 0.0000, 0.0000, -10.4790 ) 	|v| = 10.4790","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
476,"v = ( 0.0000, 0.0000, 121.5848 ) 	|v| = 121.5848","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 31.7848 ) 	|v| = 31.7848","v = ( 0.0000, 0.0000, -10.4746 ) 	|v| = 10.4746","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
477,"v = ( 0.0000, 0.0000, 121.9026 ) 	|v| = 121.9026","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 31.6801 ) 	|v| = 31.6801","v = ( 0.0000, 0.0000, -10.4701 ) 	|v| = 10.4701","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
478,"v = ( 0.0000, 0.0000, 122.2195 ) 	|v| = 122.2195","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 31.5754 ) 	|v| = 31.5754","v = ( 0.0000, 0.0000, -10.4657 ) 	|v| = 10.4657","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
479,"v = ( 0.0000, 0.0000, 122.5352 ) 	|v| = 122.5352","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 31.4708 ) 	|v| = 31.4708","v = ( 0.0000, 0.0000, -10.4613 ) 	|v| = 10.4613","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
480,"v = ( 0.0000, 0.0000, 122.8499 ) 	|v| = 122.8499","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 31.3662 ) 	|v| = 31.3662","v = ( 0.0000, 0.0000, -10.4570 ) 	|v| = 10.4570","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
481,"v = ( 0.0000, 0.0000, 123.1636 ) 	|v| = 123.1636","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 31.2617 ) 	|v| = 31.2617","v = ( 0.0000, 0.0000, -10.4526 ) 	|v| = 10.4526","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
482,"v = ( 0.0000, 0.0000, 123.4762 ) 	|v| = 123.4762","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 31.1572 ) 	|v| = 31.1572","v = ( 0.0000, 0.0000, -10.4483 ) 	|v| = 10.4483","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
483,"v = ( 0.0000, 0.0000, 123.7878 ) 	|v| = 123.7878","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 31.0528 ) 	|v| = 31.0528","v = ( 0.0000, 0.0000, -10.4439 ) 	|v| = 10.4439","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
